articleID;cites
4782182;4791473|4790656|34946|803123|4768720
4782183;30780|4800662|33947|60185|4773634
4782184;2252783|59171|4789245|71044|40724
4782185;1449160|33123|73621|56327|4803558
4782186;42919|36195|74199|64267|45770
4782187;4802771|4763644|75243|4796935|1495723
4782188;71502|435|54001|35723|40093
4782189;4785240|71960|71465|76313|31661
4782190;33475|55679|58551|33085|4766010
4782191;4761799|4778959|71824|46623|75716
4782192;256595|4772470|4767105|48539|4787853
4782193;4802081|31007|44598|70317|64883
4782194;61532|54383|38367|4802952|56513
4782195;4767126|4796331|4787450|4772458|60677
4782196;30215|52223|4787889|48462|66875
4782197;59404|60143|4779935|4788403|4791447
4782198;4767127|4785442|4784117|37823|4799497
4782199;4768066|62909|4780162|4781465|4798778
4782200;1347914|41522|4782870|65046|41991
4782201;52091|69528|76540|4786796|4762503
4782202;36597|4778707|58296|4797976|4794314
4782203;75210|59574|4766079|4777754|4791848
4782204;55522|4775115|4768421|48415|4764383
4782205;30660|4776636|65700|70002|4782000
4782206;1406633|802068|4777793|60501|64284
4782207;57376|4780453|44702|4767315|52282
4782208;63955|62648|4802676|71657|4774771
4782209;4772457|4798552|4795053|4779092|4774265
4782210;4793104|4789013|32489|32501|69102
4782211;4784946|67593|35177|63261|60371
4782212;4777045|57292|4786692|4780218|4772967
4782213;4764204|66711|31335|58545|50899
4782214;4772368|50775|4770889|4784288|40557
4782215;68289|4769629|801639|4765629|60497
4782216;4767931|4780611|61399|4797932|41955
4782217;4793187|59608|4800852|54614|4801489
4782218;72113|28718|4770648|4789951|4801626
4782219;73336|37240|38005|75648|36255
4782220;4797030|37429|48774|72249|63624
4782221;74046|4800575|65858|76983|4790957
4782223;54953|45477|40848|4793115|4784727
4782224;76694|37163|33118|4766659|803146
4782225;257408|32887|65084|46284|64584
4782227;70238|4772944|4784448|4802748|4784145
4782228;43488|4794234|42218|76821|69029
4782229;46888|47710|31178|4790525|44443
4782230;61602|55027|41853|1354169|4760855
4782231;4768014|4764513|40969|34282|33440
4782232;4766973|29914|32455|4779248|70481
4782234;4762167|801627|65381|4769353|48546
4782235;1488433|4803264|71332|4797994|4780512
4782236;4767043|4777353|71791|47120|53808
4782237;75403|173260|69636|55267|76427
4782238;4790867|4776512|60882|4778168|69315
4782239;33501|4770513|45304|39894|4791849
4782240;4793457|60631|4771944|173250|34658
4782241;43215|41512|4801195|73523|4779437
4782242;4765191|4787308|4782645|4788711|4762937
4782243;4792949|4766592|4798057|4764130|62883
4782244;4800291|4797301|4801142|4794123|4794398
4782245;52395|4803417|68852|50206|4802229
4782246;65085|71447|30949|4797953|4792186
4782247;42672|64768|4762751|4798964|1332916
4782248;51840|801818|4780963|4789689|40218
4782249;38566|62382|4801063|49585|4769932
4782250;73927|62039|44941|36449|4764589
4782251;53900|4766335|41760|4761493|28282
4782252;4774682|64338|32096|4802360|4761002
4782253;4779081|4787913|62499|145|39193
4782254;4798545|1312985|72568|67139|4767757
4782255;4772515|56182|4779350|30802|53776
4782256;4796016|4792496|4792717|4771230|32833
4782257;257550|4774521|45244|1476881|39875
4782258;57732|4774510|4780245|4765154|30444
4782259;4775866|28501|59644|4799801|56610
4782260;4802625|4774730|4773233|35335|4764146
4782261;1454355|67511|4774945|4802159|4768374
4782262;55558|4770481|4770233|30966|4777104
4782263;4775059|4798136|56708|4786559|32259
4782264;4772595|4775934|257009|42863|63581
4782265;45055|60563|67625|4801596|4762330
4782266;69169|65324|35457|4769053|76765
4782267;4774682|69466|1359048|72762|4767784
4782268;4777578|41224|52531|58107|4770832
4782269;4760784|4770893|4770000|4794398|44950
4782270;59964|72142|4793913|4784889|44986
4782271;489|4774683|4791248|193|4773763
4782272;56560|54080|51793|64714|4795854
4782273;4781116|36838|75537|52519|4785702
4782274;4769529|4801355|4762196|1510525|35233
4782275;4776502|4765362|4791512|4794816|53253
4782276;33250|4768695|4774098|4765680|4776998
4782277;52885|66929|4777173|4779007|4803532
4782278;4771880|44380|4802947|51012|4763174
4782279;75736|59186|73998|4763406|32281
4782280;4790556|4789746|4802296|4774746|45120
4782281;36250|4789139|4775018|4779148|35796
4782282;4797758|76485|40433|4791170|4785053
4782283;30501|66379|1444772|4790103|54690
4782284;31476|4772645|4773110|60989|63303
4782285;31081|31209|4768708|67599|257358
4782286;60988|42065|4799343|4770032|54285
4782287;4799143|50634|72562|4763322|70164
4782288;4794335|76146|4795287|69759|802711
4782289;4786199|59044|47722|4766484|4788071
4782290;4790595|4798646|4800275|61390|74201
4782291;59753|4780133|28335|33275|4789835
4782292;63124|4793083|174629|59364|4790074
4782293;4760991|70702|4785500|57088|68194
4782294;31871|4783603|46884|4762136|4771331
4782295;4799589|39770|40390|57748|35084
4782296;70232|61305|74409|56955|4773151
4782297;4787844|4779129|68607|4782161|4764136
4782298;76203|4796857|4796348|43978|4783809
4782299;70229|4797414|4800874|4771078|54696
4782300;65525|4802007|4793702|4790151|253399
4782301;39156|64816|42062|4786345|1429967
4782302;33011|53843|63511|75631|4769160
4782303;4761779|28014|35189|56023|444
4782304;44623|4766158|48176|28865|4771126
4782305;74803|48692|71621|4792851|52113
4782306;4781010|4773658|4792782|4781234|4782206
4782307;4785556|68951|4792039|1500991|4775988
4782308;4783606|4783529|42648|4786829|41598
4782309;4790385|58801|29109|4770317|52212
4782310;4786707|4783748|4788251|39266|59522
4782311;4765184|4787302|61374|57514|28275
4782312;55691|62755|61649|4791217|4761828
4782313;4798606|39940|33047|75791|4766088
4782314;51433|42740|53787|4776033|4764135
4782315;52940|35748|4791758|4793178|47791
4782316;4778526|31775|54828|4767792|4775455
4782317;4782165|4797102|32450|4800972|4797360
4782318;30506|45410|40420|4767246|70606
4782319;4767694|4773800|4790969|71552|4798905
4782320;70590|802553|4798697|59348|4789019
4782321;4784680|69085|4773938|50203|4782668
4782322;4787969|52367|70560|4773845|58645
4782323;62427|75896|39710|4786072|4773016
4782324;4791483|68617|70670|1333398|4796899
4782325;4777219|4787798|65964|51475|48913
4782326;4771136|4798677|49845|31518|30864
4782327;4797904|32674|61549|33229|4766975
4782328;4764138|4761364|4798371|803387|47836
4782329;57295|4769981|173556|63430|45143
4782330;67720|4795717|49643|41330|58563
4782331;4769224|4797618|1321799|4777049|4769831
4782332;66400|44816|4776334|42529|4781374
4782333;71651|72570|4793768|42880|4792410
4782334;4802522|36785|4802047|74856|4767901
4782335;27965|4768615|4792079|61370|4763019
4782336;4767082|42864|802867|4781723|4778469
4782337;45340|62323|30906|34361|4787429
4782338;65980|66501|43053|33129|39286
4782339;4787401|4797418|4785017|801653|70682
4782340;4793049|68285|32014|29598|54359
4782341;802014|4797239|4774556|58346|74720
4782342;4790437|73825|66224|67376|4766821
4782343;59909|258678|70331|4782272|54330
4782344;4802701|4775740|4793548|72979|803032
4782345;30244|1435435|256659|4765118|4781185
4782346;56831|57654|4774609|38419|4767296
4782347;4798014|73679|62877|4779302|4770481
4782348;57016|802705|4800365|4770568|4791382
4782349;4780593|4780999|63938|4786602|59099
4782350;65348|4790266|74910|4760653|65791
4782351;4780741|56346|42094|50493|282
4782352;40632|4769582|46865|28344|4792690
4782353;4796417|73146|58004|46491|4783566
4782354;61012|1434804|49010|67711|35715
4782355;31638|4788509|59059|1291525|65540
4782356;4772191|4793863|4763144|66225|1430823
4782358;64858|4782205|68158|287|44027
4782359;4768565|4775616|4791567|33024|4768647
4782360;4777699|4798327|67836|59910|33955
4782361;35298|4778705|174959|174764|29441
4782362;4771209|35874|71488|4766732|4782499
4782363;4766655|4778916|30403|1334187|47375
4782364;67140|4776776|28138|4796012|52320
4782365;73146|4800826|4760931|4765226|4797952
4782366;4765141|74217|4786786|76733|4776166
4782367;35205|70986|56181|4779448|4765362
4782368;48483|4764245|50635|4796205|60080
4782369;33712|45318|4765652|4802796|70553
4782370;4800891|1362582|4765938|4765757|4774115
4782371;46791|74533|4781039|46835|4789395
4782372;4773826|4767139|29165|64897|1390948
4782373;32980|48859|41893|4786889|50379
4782374;4790879|1381156|33943|4775269|802090
4782375;1353437|28772|4782156|59010|4770065
4782376;41857|4771531|67415|29864|59436
4782377;70825|4761143|38961|60327|30644
4782378;38439|1517851|57282|4800063|65670
4782379;36186|1302015|4765517|4787846|4778039
4782380;49532|1361084|46080|37302|4766602
4782381;4796465|4800950|4775490|28998|40487
4782382;4791318|52862|4798657|29435|4795804
4782383;4768865|51268|4784618|57849|65015
4782384;801740|4762722|44869|64171|28792
4782385;4762149|4801697|802839|55149|64489
4782386;1329481|73146|33662|4779779|38651
4782387;4763131|68186|68388|4776132|36658
4782388;4797724|4798571|4775402|30788|66764
4782390;32734|48590|40622|4799978|61993
4782392;4800054|4772808|48193|1370975|803527
4782393;73483|4772985|35284|76851|76014
4782394;256823|4774942|4782616|4790971|4763376
4782395;4779922|4764479|73744|4795877|4777841
4782396;4796511|38045|33435|4790681|515
4782397;62121|4773368|75684|4798264|4781926
4782398;4787849|70674|4794179|172832|76901
4782399;4768176|4799943|4803061|43603|41319
4782400;4797710|4764050|60986|4771214|41686
4782401;58606|57193|75370|4798797|46169
4782402;72974|45460|4800694|174400|4802261
4782403;802688|4765746|4767776|4769048|4774086
4782404;4788559|4801583|59725|4771301|173889
4782405;254905|4798390|803238|4796446|4764005
4782406;63892|66071|4766099|802331|4777444
4782407;4781788|4775518|41330|64770|4767475
4782408;37731|4798278|66572|37156|4801775
4782409;32291|179|4774071|4766324|58937
4782410;4777890|1337650|4771512|4799365|4770001
4782411;66049|4765330|29136|4787122|51882
4782412;51409|803162|4774646|56543|32331
4782413;4761223|36883|75511|4789669|4775261
4782414;46604|40987|33833|4802724|4769219
4782415;41322|4770438|66466|4798348|172383
4782416;35879|4776977|4794628|70571|35625
4782417;4785158|66305|4783059|41162|4764408
4782418;61226|4802849|55409|4799986|4768040
4782419;4787321|4802743|65126|4775190|4786804
4782420;54179|34568|72411|29218|4780498
4782421;4802551|31893|4802380|4790926|4778826
4782422;45891|4803796|70643|4802830|4774351
4782423;59844|66464|75762|4775961|62073
4782424;34160|4778255|801988|50840|48011
4782425;4780789|4781188|1444684|4802608|45188
4782426;40908|50806|36608|802767|46039
4782427;4790610|35760|802473|4781411|42262
4782428;61063|42296|4761120|254057|30399
4782429;46465|1354256|45079|4785132|4778635
4782430;4780936|4800670|4787832|40324|43892
4782431;55001|4766785|4777285|4779595|50591
4782432;72967|4798663|4788708|74374|71233
4782433;69432|255677|48772|4786915|1484277
4782434;50364|4783075|4798122|29290|4795340
4782435;35592|4795144|69962|36906|62176
4782436;4802743|69634|40318|59117|37897
4782437;75257|4796027|4771970|39459|1342292
4782438;4779598|62237|70902|56558|4783673
4782439;38742|4761841|4767445|253397|44791
4782440;67252|69089|4771207|4784708|37515
4782441;4771556|49235|4778600|4773580|58750
4782442;4780259|4791669|64628|32667|74426
4782443;60802|65457|4769919|41016|48904
4782444;4785882|43947|49243|75454|54325
4782445;34127|4774267|65667|39264|74900
4782446;62140|70852|4792347|1309586|71865
4782447;4780534|4803306|1490417|32334|4783884
4782448;75327|4791036|62386|4776016|4796694
4782449;37880|36756|36185|4768046|42560
4782450;253504|4796087|4790069|57193|4766864
4782451;64032|1295859|70331|73131|73413
4782452;1511754|58140|4784354|41406|4786049
4782453;66084|63837|29682|59248|68147
4782454;71821|71396|801724|4781650|74515
4782455;64876|34982|4782390|803519|4784415
4782456;31880|68878|4789513|45979|4773362
4782457;4799722|61094|4782359|4766126|68393
4782458;4778421|38569|4765611|69917|40767
4782459;68836|28573|4776608|49770|32364
4782460;75353|32326|4773724|4799045|1381804
4782461;4800855|4779348|4771322|68329|1352558
4782462;61804|73142|34627|64371|1336686
4782463;45126|4763435|64559|4770510|4770437
4782464;4789901|60124|4772664|60823|59286
4782465;4797617|35689|50015|4784961|4774708
4782466;4776655|328|4789720|42282|59225
4782467;44937|256644|57162|49883|4792106
4782468;67887|4767311|4781060|62695|4787456
4782469;4764866|71945|4762443|28607|4800301
4782470;59077|4774023|255443|75897|58751
4782471;4800778|60096|52100|4802402|4782232
4782472;172226|4775925|67396|4774804|4792928
4782473;4787742|4775157|4762247|4768277|70513
4782475;4801205|28672|40105|4788995|4777322
4782476;4791721|4787745|35671|49261|4771043
4782477;4772136|71525|4786479|30081|4775443
4782478;56301|4762031|75607|30575|4794922
4782479;58568|62854|29245|4800943|4767836
4782480;73243|43281|172750|73515|36367
4782481;35680|4776121|4768246|46132|35353
4782482;4776455|64651|4789291|4763514|802469
4782483;31263|73362|48891|48953|4768034
4782484;802949|70872|4775180|1329009|4784368
4782485;4787655|39828|4766045|255242|4796893
4782486;31937|52917|4763982|52275|4760835
4782487;4783137|4763257|73715|69320|39662
4782488;4797573|37565|33741|50427|29113
4782489;4784656|33233|4783037|41029|4795332
4782490;55573|4772166|4798524|4768666|4762086
4782491;28028|70545|36154|33061|4790464
4782492;4783871|4767704|77203|66613|4796577
4782493;49646|4775733|54453|62584|29487
4782494;4779315|75663|4798468|4768060|4802746
4782495;28305|71538|1519269|4784433|42867
4782496;76271|48066|66016|55371|39230
4782497;1406344|1283439|59344|4783222|4801623
4782498;44195|4764969|30577|1297266|4793462
4782499;32531|53837|4760795|72120|4780696
4782500;4803235|53317|43827|4801121|57010
4782501;76832|4795225|4761598|70306|173122
4782502;4760887|36926|4793081|69420|29324
4782503;4763502|4783660|57483|45017|4763876
4782504;4800254|4773095|4786463|51578|174986
4782505;75161|31269|4775610|71472|4769609
4782506;4773258|73958|4793835|4767879|74774
4782507;53854|4775155|4775113|254629|4764044
4782508;65075|33989|70224|54584|57021
4782509;38446|40343|4784666|174050|37873
4782510;4767834|66284|39830|2266670|42160
4782511;4772374|4800847|1392068|4762267|4770164
4782512;42861|4798073|53440|76463|4771299
4782513;54980|4768020|27917|803398|4772226
4782514;4788356|47776|41162|61585|4771983
4782515;74476|4798464|57667|4795178|29873
4782517;4767778|34051|60981|4776918|57808
4782518;4785617|50766|4793565|4801242|61585
4782519;29404|55832|1477851|4802800|63085
4782520;56375|61522|31243|51511|4762260
4782521;54614|55825|62432|4780503|74429
4782522;61498|38660|70975|42632|39934
4782523;76370|57809|803478|40313|4761910
4782524;4795560|77193|4763850|4795865|38663
4782525;53233|4773042|59646|4792224|4778747
4782526;55085|63100|71200|65473|4793391
4782527;4771050|67485|45582|33080|4775342
4782528;4792307|75637|4797939|50868|64372
4782529;4777993|4792742|54492|70073|52802
4782530;33275|174569|38088|36572|4785975
4782531;4791537|71354|4773384|4764067|4776288
4782532;44395|43265|803048|4784010|40212
4782533;28119|43157|39311|45972|4784967
4782534;4777168|4764467|75309|1400695|49824
4782535;66669|801578|35497|59668|57052
4782536;50090|67971|4776751|4781816|4801276
4782537;4778901|51289|52531|4763619|4789128
4782538;4782589|126574|4763375|58597|1314644
4782539;38469|65379|258177|4801136|4768441
4782540;75346|4793383|58966|4783675|4784032
4782541;4787074|4775713|65667|4786869|65813
4782542;63045|4776199|4794029|37894|36982
4782543;53772|4773378|61544|73452|52292
4782544;4787080|4768882|4765036|4777028|173905
4782545;38810|257131|37683|4782298|72571
4782546;56724|46429|43688|4763963|4776026
4782547;51816|4792221|4790201|801659|64495
4782548;41235|47938|77167|4799862|50943
4782549;4776868|2266670|4791534|64934|4793533
4782550;4778010|47168|4773350|4775797|51300
4782552;4777230|4771235|35796|1314600|4793551
4782553;4774012|68563|4792121|4778289|72573
4782554;801603|46539|73719|4760628|4793808
4782555;4780411|258444|65868|4789565|4774867
4782556;68023|59183|4789171|4766544|4803412
4782557;4769404|4777311|4767695|4761630|1444772
4782558;50637|49365|4783950|4781569|34631
4782559;1463434|4773662|4781271|4783318|76178
4782560;50218|54911|53420|62453|59246
4782561;4778223|36744|50444|53728|4801649
4782562;32917|33825|60205|61554|4778329
4782563;72818|61916|4784780|4769585|69332
4782564;1495055|4768073|4770632|4762579|64344
4782565;4781834|4784325|56535|1329175|4770293
4782566;4800365|74792|4773520|4793050|62615
4782567;4802701|64869|254953|4797907|424
4782568;4777032|4785018|47281|42504|55025
4782569;4761796|52251|31715|4761489|4779764
4782570;48271|4773696|4778102|4780560|4778924
4782571;4779358|63160|65748|53718|59023
4782572;4794145|71187|39868|66680|4796036
4782573;4768220|73922|74795|75533|4786427
4782575;4779203|4767971|75478|4785975|4763811
4782576;60663|72111|53910|4774276|1316805
4782577;802436|4774758|69447|44091|4781259
4782578;4765331|4799691|39569|68079|4793464
4782579;4788841|62624|28959|60998|4790707
4782580;4790045|4794831|258004|802998|4787595
4782581;69743|39680|54470|4799039|63759
4782582;4777517|52498|4772408|55357|63405
4782583;4792251|4762734|801891|801693|72543
4782584;4785757|55355|4799887|4789375|4772743
4782585;4784225|32505|4781913|66411|62156
4782586;35697|1479941|4781974|29159|4797586
