articleID;reviewerID
253183;7432933|7432990|7433012
253192;7433049|7433001|7432971
253196;7433083|7432888|7432988
253198;7432885|7433039|7433013
253204;7433000|7432908|7432996
253207;7432951|7433103|7433008
253213;7432904|7432985|7433050
253214;7433095|7432987|7432918
253218;7433107|7432943|7433102
253224;7433108|7433055|7433100
253227;7432903|7432954|7433021
253242;7433096|7433066|7433044
253245;7432987|7433056|7433092
253249;7433011|7432936|7433016
253250;7433015|7432886|7433101
253251;7432982|7432945|7433097
253254;7432942|7433078|7433049
253256;7432996|7433026|7433112
253257;7433003|7432987|7433009
253261;7433017|7432897|7433067
253262;7432905|7433034|7433104
253265;7433011|7433016|7433067
253269;7433047|7433005|7432960
253272;7433055|7432895|7432934
253276;7433104|7433065|7432946
253277;7432915|7432907|7432944
253283;7433041|7433071|7433086
253285;7433068|7433008|7432956
253286;7432932|7433027|7433067
253287;7433054|7433008|7432910
253289;7433017|7433033|7433036
253290;7433028|7433051|7433056
253296;7432876|7432945|7432939
253298;7432895|7432891|7433007
253301;7433037|7432988|7433063
253306;7433008|7432919|7432963
253312;7432986|7433017|7433006
253315;7433064|7432956|7433054
253326;7433084|7432994|7432992
253333;7432925|7432969|7432913
253334;7433037|7432993|7432985
253340;7432883|7432891|7432892
253343;7432885|7432922|7432871
253344;7433040|7432900|7432928
253352;7432947|7432909|7432985
253356;7433080|7433015|7432905
253359;7432979|7433084|7432940
253367;7432944|7432888|7432930
253373;7432928|7432959|7432919
253375;7432940|7432969|7432966
253379;7432940|7432896|7432967
253382;7432915|7433002|7432920
253395;7433017|7432996|7432985
253397;7433047|7432873|7432955
253399;7433054|7433084|7432959
253404;7433080|7432937|7432898
253409;7433111|7433020|7433100
253410;7432972|7433008|7432907
253412;7432915|7432999|7433045
253424;7433073|7432931|7432954
253433;7432983|7432962|7432916
253440;7433057|7433064|7432998
253442;7432973|7432882|7432877
253456;7433033|7432993|7433090
253458;7432954|7433099|7432995
253464;7432865|7432906|7432933
253466;7433089|7433017|7432924
253481;7433110|7432927|7432913
253482;7433045|7432901|7432869
253496;7432997|7432982|7433077
253502;7433027|7433096|7432880
253503;7432866|7433073|7432925
253504;7432988|7432898|7432880
253510;7432947|7432875|7432873
253516;7432869|7432865|7433005
253518;7432921|7433045|7432994
253526;7433062|7432877|7433079
253527;7433017|7432962|7432987
253531;7433026|7432917|7432897
253534;7433039|7432941|7432979
253536;7433098|7433030|7433113
253542;7432910|7432866|7432875
253543;7432888|7432978|7433022
253562;7432869|7433069|7432917
253566;7432983|7433017|7432999
253579;7433043|7432876|7432900
253586;7433017|7433046|7433004
253588;7432908|7433081|7432925
253598;7432894|7433055|7433089
253605;7432898|7432890|7433023
253610;7433071|7433101|7432895
253613;7432913|7432916|7433045
253619;7432952|7432889|7433047
253620;7433027|7432889|7432994
253623;7432866|7433091|7433049
253624;7433047|7432950|7432891
253629;7432940|7432898|7433027
253632;7433070|7432922|7433068
253636;7432952|7432944|7433015
253642;7433028|7433051|7432882
253645;7433023|7433012|7432972
253664;7432873|7433037|7433024
253668;7432941|7432974|7433057
253678;7433027|7432976|7432893
253683;7433055|7432881|7432926
253689;7433045|7432926|7433026
253693;7432933|7433077|7433104
253694;7432867|7432899|7432991
253695;7432923|7433024|7432956
253699;7433010|7432952|7432972
253708;7432962|7432983|7433089
253709;7433050|7433000|7432933
253714;7432963|7432915|7432918
253716;7432964|7433006|7432917
253718;7433109|7433040|7432943
253725;7433102|7432985|7432956
253728;7432955|7433007|7433068
253734;7432975|7432873|7433087
253737;7432901|7432918|7432984
253738;7432957|7432955|7433102
253743;7432897|7432889|7432947
253745;7432879|7432865|7433034
253748;7432908|7433095|7432972
253763;7432879|7433094|7432943
253779;7432899|7432948|7433025
253785;7432949|7433048|7433010
253796;7432967|7433092|7432871
253803;7432924|7433031|7433014
253808;7433030|7432890|7432971
253812;7432998|7432910|7433091
253815;7433079|7433076|7432891
253822;7433073|7433070|7433079
253826;7432979|7432988|7432956
253831;7433081|7433010|7432897
253833;7433042|7432922|7433112
253834;7433097|7432930|7432908
253836;7432921|7433016|7433083
253839;7433071|7432939|7432937
253844;7433087|7432923|7432903
253855;7432896|7432980|7433100
253863;7432889|7432886|7432961
253870;7432980|7432985|7433076
253871;7433063|7433004|7433044
253872;7432996|7432958|7432896
253875;7432998|7433070|7432906
253878;7433109|7433110|7433046
253879;7432917|7432954|7432885
253880;7432954|7433015|7432989
253887;7432971|7433007|7432941
253891;7433017|7432988|7432909
253894;7433092|7433072|7432954
253899;7432909|7432974|7432992
253906;7433084|7433078|7432975
253907;7433071|7432944|7433078
253908;7433084|7432905|7432925
253909;7433097|7432926|7432956
253914;7433033|7433054|7433072
253915;7432873|7433077|7433072
253917;7433090|7432920|7432937
253923;7432910|7432937|7433015
253925;7433025|7433064|7432945
253934;7433050|7432964|7432882
253961;7433111|7432993|7432887
253965;7433000|7432874|7432867
253967;7433105|7433106|7433054
253973;7432985|7433054|7432932
253975;7432999|7432985|7432980
253978;7432927|7432973|7432991
253980;7432983|7432868|7432882
253995;7433064|7433071|7432933
253996;7433011|7432873|7432923
253999;7433103|7432869|7432998
254006;7433093|7433053|7433085
254007;7433050|7433005|7432865
254012;7432971|7433084|7433045
254022;7432924|7432996|7433088
254026;7432915|7433029|7432925
254033;7432959|7433055|7433021
254035;7433001|7432868|7432955
254048;7432948|7432893|7432975
254053;7432970|7432997|7433045
254056;7433053|7433021|7433000
254057;7432957|7433048|7433056
254064;7433030|7433050|7432875
254078;7433048|7432945|7433073
254084;7433105|7433104|7432924
254093;7433052|7433039|7432866
254096;7433034|7432928|7432871
254098;7433021|7432910|7432890
254101;7433095|7433031|7432964
254102;7433099|7432904|7433013
254110;7432889|7433077|7433003
254114;7432941|7432884|7432931
254117;7432925|7433076|7432933
254128;7433014|7433109|7433044
254129;7432956|7432992|7432961
254134;7432874|7432976|7432939
254140;7433042|7433066|7433093
254141;7433057|7432895|7433051
254147;7433045|7433035|7432995
254162;7433099|7432926|7432982
254165;7432954|7432959|7433003
254168;7432953|7433055|7433002
254173;7432969|7433085|7432906
254180;7433007|7432984|7432902
254182;7433103|7432878|7432952
254184;7433101|7433104|7433023
254186;7432894|7432973|7433045
254188;7432920|7432877|7433052
254193;7432878|7432946|7433008
254213;7433091|7432881|7433065
254214;7432872|7433106|7433045
254224;7432899|7433019|7433024
254229;7432908|7433073|7433064
254234;7432918|7432911|7433004
254236;7432968|7433039|7432950
254238;7433028|7432925|7432982
254240;7432923|7432878|7432869
254243;7433074|7432927|7432983
254245;7433087|7433052|7432930
254250;7432975|7433030|7432914
254260;7432916|7432891|7432881
254265;7432916|7432931|7432912
254271;7432948|7432988|7433036
254275;7432989|7432891|7432976
254277;7432908|7433061|7432977
254280;7433058|7433053|7433011
254295;7432903|7432971|7432908
254297;7432992|7432996|7433073
254303;7433081|7432995|7433089
254308;7432963|7432910|7433090
254315;7433066|7432890|7433085
254316;7432873|7433100|7432937
254320;7433048|7433103|7433016
254326;7432903|7432911|7432952
254329;7433107|7433073|7432982
254335;7433027|7433070|7433038
254344;7433072|7433070|7432887
254348;7432949|7433024|7433079
254351;7433113|7432992|7432977
254354;7433035|7433107|7432873
254357;7432991|7433072|7432880
254358;7432895|7432929|7432945
254362;7433013|7432866|7432887
254363;7432944|7433063|7433049
254375;7432936|7433063|7433062
254380;7432965|7432883|7432888
254382;7432956|7433097|7432907
254383;7432904|7432955|7432926
254389;7432934|7432884|7432907
254393;7432955|7433002|7433106
254396;7433088|7433015|7433078
254401;7432923|7433055|7432892
254402;7432882|7432885|7433078
254403;7432920|7433082|7433094
254407;7433052|7433068|7432987
254409;7433088|7433053|7432943
254411;7432914|7433098|7432918
254413;7432956|7432895|7432872
254419;7432986|7432901|7433060
254425;7432948|7433092|7433048
254428;7432940|7433023|7433105
254432;7432943|7433009|7433020
254434;7433033|7432908|7433054
254435;7432971|7432995|7432903
254438;7432948|7432926|7432949
254441;7433076|7433049|7433052
254442;7433002|7433045|7432997
254450;7433016|7433085|7432973
254456;7433041|7432944|7433078
254457;7433017|7432905|7433022
254458;7433082|7433000|7433060
254467;7432879|7432958|7433017
254472;7433059|7433083|7432920
254478;7432992|7432980|7432969
254481;7432994|7432917|7432912
254487;7432992|7432994|7432951
254493;7433050|7432892|7433031
254494;7433044|7433005|7433104
254496;7433073|7433028|7433074
254499;7432985|7432902|7432933
254502;7432985|7432886|7432977
254506;7432972|7432955|7432878
254508;7432945|7433034|7433082
254512;7433027|7433104|7433069
254513;7433048|7432970|7432947
254515;7432931|7433112|7433073
254519;7433073|7433092|7432875
254521;7432922|7432877|7432921
254522;7432874|7432978|7432921
254527;7433019|7433014|7433007
254530;7433041|7433039|7433020
254534;7432986|7433082|7432917
254536;7433013|7432919|7432912
254546;7433070|7433069|7432956
254550;7433077|7433062|7433057
254555;7432919|7432880|7432937
254559;7433095|7432922|7433024
254560;7432968|7433045|7432883
254575;7433023|7433034|7432995
254581;7432899|7432990|7432949
254583;7432885|7433004|7432971
254587;7433086|7432928|7432938
254588;7433068|7433095|7433093
254591;7432950|7433031|7432971
254593;7432902|7432908|7433066
254594;7433098|7432995|7432913
254599;7432939|7433010|7433047
254600;7432934|7432942|7432968
254605;7432884|7432992|7433092
254609;7432947|7432973|7433083
254611;7432938|7432946|7433059
254615;7433101|7432867|7432917
254621;7433049|7433104|7433002
254627;7432949|7433070|7433093
254629;7433089|7433061|7433033
254631;7433050|7433019|7433063
254646;7432889|7432915|7433086
254650;7433102|7433024|7432874
254654;7433069|7432874|7432905
254660;7432945|7432918|7432882
254661;7433046|7432905|7433074
254664;7432935|7432912|7432922
254678;7432925|7433062|7433010
254692;7433026|7432876|7433098
254700;7433029|7432963|7433010
254702;7433080|7432873|7432868
254706;7432941|7433095|7432951
254717;7432927|7433037|7433060
254721;7433014|7433000|7433100
254722;7432885|7432909|7432868
254723;7433067|7433107|7433086
254726;7432926|7433007|7433050
254729;7432937|7432957|7432973
254731;7432877|7433111|7432910
254744;7432989|7432931|7433089
254750;7433098|7432897|7432955
254755;7432964|7432954|7432897
254759;7433070|7433065|7432878
254761;7433080|7432868|7432912
254764;7432891|7433035|7432963
254775;7432932|7433009|7432957
254778;7432987|7432928|7432900
254779;7433079|7432886|7432873
254785;7433074|7432881|7432866
254789;7432993|7432975|7433086
254795;7432871|7433026|7433066
254800;7432899|7433023|7432926
254813;7433101|7433106|7433010
254817;7433103|7433046|7433042
254824;7432886|7433032|7432969
254825;7433112|7432919|7432951
254826;7433081|7433105|7433071
254829;7433093|7432959|7432981
254835;7433074|7432915|7432875
254840;7432977|7433093|7432980
254842;7433057|7433050|7432978
254844;7432897|7432881|7433033
254845;7433059|7432911|7433023
254847;7432937|7432913|7432986
254857;7432976|7432958|7433103
254867;7432872|7433023|7433072
254869;7433038|7433097|7433111
254884;7433031|7433026|7432868
254887;7433011|7432883|7432939
254889;7432869|7432896|7432887
254891;7433016|7432941|7432926
254892;7432898|7432922|7432969
254894;7432869|7432884|7433091
254895;7432894|7433010|7432945
254897;7433045|7433107|7432983
254900;7433043|7432990|7432982
254902;7432975|7432987|7433022
254904;7433098|7432958|7432972
254905;7432995|7433089|7433053
254907;7432983|7432925|7432928
254908;7432893|7433090|7432943
254913;7432964|7433074|7432919
254914;7433038|7432968|7433096
254921;7433101|7433105|7433025
254926;7432984|7432948|7433038
254933;7433092|7433110|7432997
254937;7433096|7432933|7433000
254938;7432939|7432868|7433045
254939;7432903|7432968|7432873
254940;7432977|7433055|7432974
254948;7433112|7433105|7432891
254949;7433065|7432931|7433020
254953;7432958|7433045|7433069
254955;7432925|7432934|7433034
254960;7432956|7432941|7433092
254965;7433002|7433018|7433041
254967;7432918|7432943|7433050
254968;7432946|7433107|7432998
254976;7433014|7432991|7432971
254986;7433077|7432929|7432952
254995;7433048|7433069|7432971
254998;7433064|7432922|7432911
255000;7433102|7432998|7432982
255003;7433075|7432889|7432868
255004;7433107|7433040|7433010
255008;7432907|7433039|7433084
255011;7432970|7432926|7433093
255012;7433034|7433056|7433019
255015;7433069|7432871|7433063
255030;7433046|7433069|7432900
255031;7432973|7433057|7433075
255035;7432953|7432997|7432902
255036;7433054|7432977|7432980
255039;7432906|7432891|7433037
255041;7432923|7432887|7433070
255052;7432896|7432875|7433090
255055;7432989|7433104|7432981
255065;7433036|7433079|7432941
255068;7433076|7432993|7432926
255069;7432982|7432901|7432948
255079;7433092|7432865|7433106
255080;7432964|7432983|7432877
255110;7432968|7432931|7432896
255111;7433030|7433088|7432924
255116;7432911|7432934|7433088
255118;7432986|7432999|7433043
255119;7433011|7433080|7432872
255124;7432912|7433110|7432935
255125;7432866|7432967|7432992
255127;7432896|7433037|7432877
255131;7432913|7433092|7432933
255139;7432911|7433018|7432919
255141;7432898|7433038|7432888
255142;7432885|7433010|7432995
255147;7433043|7433095|7432874
255152;7433017|7433011|7433112
255154;7432912|7432878|7432934
255156;7432897|7433013|7433046
255157;7433017|7432994|7433094
255161;7432943|7433026|7433043
255162;7433108|7433074|7433027
255164;7432886|7432961|7433056
255165;7433026|7433107|7432909
255174;7433005|7433028|7432884
255175;7432989|7432961|7432982
255177;7433044|7433002|7432945
255180;7432907|7432883|7432904
255185;7432961|7432955|7432993
255186;7432930|7432967|7433071
255187;7433088|7432904|7433060
255192;7432964|7432988|7433098
255193;7433069|7433033|7432917
255194;7432900|7432940|7432946
255195;7433019|7433034|7433031
255197;7432935|7432943|7432941
255200;7433035|7432888|7433050
255201;7432958|7432989|7432913
255210;7432959|7433109|7432952
255216;7432978|7432867|7432870
255225;7433066|7432889|7432883
255240;7433006|7432970|7432866
255242;7433019|7432924|7432869
255246;7432996|7433097|7433113
255255;7433030|7433027|7432890
255259;7433026|7433044|7433006
255269;7433030|7433088|7433078
255277;7432886|7433002|7433104
255279;7433106|7432923|7432881
255280;7432968|7432890|7433038
255284;7433098|7433084|7432865
255285;7433083|7433031|7432998
255288;7433034|7433108|7432990
255297;7433062|7433046|7432886
255302;7433040|7433102|7433002
255313;7432926|7432947|7433071
255323;7433099|7433013|7432866
255333;7433030|7432911|7433037
255342;7433065|7432954|7433095
255347;7432916|7433024|7432958
255348;7433108|7433049|7432993
255353;7433066|7433034|7432995
255358;7432955|7433042|7433040
255359;7432925|7433049|7433053
255362;7433085|7433041|7432947
255365;7433021|7433059|7432917
255368;7433049|7432907|7432992
255376;7432908|7432911|7432877
255377;7432906|7432946|7432959
255379;7432949|7432869|7432992
255386;7432955|7433046|7432887
255390;7433008|7433027|7432991
255395;7432902|7432875|7433015
255396;7432877|7432985|7432999
255398;7433095|7433007|7433047
255401;7432897|7433054|7433003
255405;7433042|7433113|7432936
255406;7433055|7432906|7432979
255418;7433014|7432897|7433029
255419;7432993|7432884|7432890
255424;7433032|7432932|7433102
255429;7433063|7432966|7433049
255436;7432914|7433043|7433096
255442;7433043|7432942|7432992
255443;7432914|7433068|7432904
255447;7433037|7433085|7432937
255454;7432949|7433044|7433058
255456;7433056|7432887|7433073
255472;7433024|7433054|7432878
255483;7433087|7433075|7433031
255485;7432983|7433110|7433002
255486;7432898|7432982|7432960
255487;7432876|7432921|7432871
255490;7432918|7432963|7432929
255502;7432964|7432995|7432930
255505;7432922|7433049|7432908
255506;7433025|7433097|7432941
255512;7432895|7432992|7432877
255514;7433055|7432897|7433016
255517;7432889|7432963|7432992
255522;7432900|7433037|7432902
255526;7432921|7433038|7432885
255545;7433019|7433076|7432965
255546;7433006|7433110|7432955
255547;7433102|7432995|7433071
255549;7432963|7433089|7433042
255551;7432989|7432881|7432949
